(7735, 460200, 460265)
(7735, 351900, 351985)
(7735, 328692, 328783)
(7735, 251328, 251447)
(7735, 176928, 177097)
(7735, 170856, 171031)
(7735, 135252, 135473)
(7735, 121980, 122225)
(7735, 103368, 103657)
(7735, 91884, 92209)
(7735, 70176, 70601)
(7735, 65520, 65975)
(7735, 49980, 50575)
(7735, 46644, 47281)
(7735, 35496, 36329)
(7735, 34980, 35825)
(7735, 26520, 27625)
(7735, 24696, 25879)
(7735, 23808, 25033)
(7735, 19980, 21425)
(7735, 18564, 20111)
(7735, 13776, 15799)
(7735, 12012, 14287)
(7735, 8976, 11849)
(7735, 8568, 11543)
(7735, 7800, 10985)
(7736, 14961423, 14961425)
(7736, 7480710, 7480714)
(7736, 3740352, 3740360)
(7736, 1870170, 1870186)
(7736, 935073, 935105)
(7736, 14505, 16439)
(7737, 29930584, 29930585)
(7737, 9976860, 9976863)
(7737, 3325616, 3325625)
(7737, 10316, 12895)
(7738, 14969160, 14969162)
(7738, 282384, 282490)
(7738, 204984, 205130)
(7739, 29946060, 29946061)
(7739, 421740, 421811)
(7739, 274680, 274789)
(7740, 14976899, 14976901)
(7740, 7488448, 7488452)
(7740, 4992297, 4992303)
(7740, 3744221, 3744229)
(7740, 2995375, 2995385)
(7740, 2496144, 2496156)
(7740, 1664091, 1664109)
(7740, 1497680, 1497700)
(7740, 1248063, 1248087)
(7740, 998445, 998475)
(7740, 832032, 832068)
(7740, 748825, 748865)
(7740, 599051, 599101)
(7740, 554673, 554727)
(7740, 499200, 499260)
(7740, 415989, 416061)
(7740, 348257, 348343)
(7740, 332775, 332865)
(7740, 299488, 299588)
(7740, 277296, 277404)
(7740, 249555, 249675)
(7740, 199617, 199767)
(7740, 184819, 184981)
(7740, 174064, 174236)
(7740, 166320, 166500)
(7740, 149669, 149869)
(7740, 138567, 138783)
(7740, 115971, 116229)
(7740, 110805, 111075)
(7740, 99696, 99996)
(7740, 92288, 92612)
(7740, 86903, 87247)
(7740, 83025, 83385)
(7740, 69445, 69875)
(7740, 66339, 66789)
(7740, 57792, 58308)
(7740, 55200, 55740)
(7740, 49623, 50223)
(7740, 45901, 46549)
(7740, 38313, 39087)
(7740, 36575, 37385)
(7740, 34400, 35260)
(7740, 32832, 33732)
(7740, 28509, 29541)
(7740, 27195, 28275)
(7740, 22575, 23865)
(7740, 21513, 22863)
(7740, 18576, 20124)
(7740, 17680, 19300)
(7740, 16555, 18275)
(7740, 15741, 17541)
(7740, 12857, 15007)
(7740, 11739, 14061)
(7740, 10320, 12900)
(7740, 9744, 12444)
(7740, 8127, 11223)
(7741, 29961540, 29961541)
(7742, 14984640, 14984642)
(7742, 2140656, 2140670)
(7742, 305760, 305858)
(7742, 189600, 189758)
(7742, 43344, 44030)
(7742, 26544, 27650)
(7743, 29977024, 29977025)
(7743, 9992340, 9992343)
(7743, 3330776, 3330785)
(7743, 1033676, 1033705)
(7743, 344520, 344607)
(7743, 336776, 336865)
(7743, 114724, 114985)
(7743, 112140, 112407)
(7743, 37024, 37825)
(7743, 35224, 36065)
(7743, 10620, 13143)
(7743, 10324, 12905)
(7744, 14992383, 14992385)
(7744, 7496190, 7496194)
(7744, 3748092, 3748100)
(7744, 1874040, 1874056)
(7744, 1362933, 1362955)
(7744, 937008, 937040)
(7744, 681450, 681494)
(7744, 468480, 468544)
(7744, 340692, 340780)
(7744, 234192, 234320)
(7744, 170280, 170456)
(7744, 123783, 124025)
(7744, 117000, 117256)
(7744, 85008, 85360)
(7744, 61710, 62194)
(7744, 58308, 58820)
(7744, 42240, 42944)
(7744, 30492, 31460)
(7744, 28770, 29794)
(7744, 20592, 22000)
(7744, 14520, 16456)
(7744, 13617, 15665)
(7744, 9933, 12595)
(7744, 9240, 12056)
(7745, 29992512, 29992513)
(7745, 5998500, 5998505)
(7745, 1199688, 1199713)
(7745, 18588, 20137)
(7746, 15000128, 15000130)
(7746, 5000040, 5000046)
(7746, 1666672, 1666690)
(7746, 10328, 12910)
(7747, 30008004, 30008005)
(7747, 491904, 491965)
(7747, 236220, 236347)
(7748, 15007875, 15007877)
(7748, 7503936, 7503940)
(7748, 3751965, 3751973)
(7748, 1154439, 1154465)
(7748, 577200, 577252)
(7748, 288561, 288665)
(7748, 100575, 100873)
(7748, 88635, 88973)
(7748, 50064, 50660)
(7748, 44064, 44740)
(7748, 24585, 25777)
(7748, 21525, 22877)
(7749, 30023500, 30023501)
(7749, 10007832, 10007835)
(7749, 4289068, 4289075)
(7749, 3335940, 3335949)
(7749, 1429680, 1429701)
(7749, 1111968, 1111995)
(7749, 732260, 732301)
(7749, 612700, 612749)
(7749, 476532, 476595)
(7749, 370620, 370701)
(7749, 244032, 244155)
(7749, 204168, 204315)
(7749, 158760, 158949)
(7749, 123432, 123675)
(7749, 104468, 104755)
(7749, 81180, 81549)
(7749, 67860, 68301)
(7749, 52668, 53235)
(7749, 40820, 41549)
(7749, 34440, 35301)
(7749, 26568, 27675)
(7749, 22032, 23355)
(7749, 17020, 18701)
(7749, 16800, 18501)
(7749, 13940, 15949)
(7749, 10332, 12915)
(7750, 15015624, 15015626)
(7750, 3003120, 3003130)
(7750, 600600, 600650)
(7750, 484344, 484406)
(7750, 120000, 120250)
(7750, 96720, 97030)
(7750, 23400, 24650)
(7750, 18600, 20150)
(7750, 14664, 16586)
(7751, 30039000, 30039001)
(7751, 1306032, 1306055)
(7751, 88968, 89305)
(7751, 56520, 57049)
(7752, 15023375, 15023377)
(7752, 7511686, 7511690)
(7752, 5007789, 5007795)
(7752, 3755840, 3755848)
(7752, 2503890, 2503902)
(7752, 1877914, 1877930)
(7752, 1669255, 1669273)
(7752, 1251936, 1251960)
(7752, 938945, 938977)
(7752, 883711, 883745)
(7752, 834614, 834650)
(7752, 790685, 790723)
(7752, 625950, 625998)
(7752, 441830, 441898)
(7752, 417280, 417352)
(7752, 395314, 395390)
(7752, 312939, 313035)
(7752, 294525, 294627)
(7752, 263511, 263625)
(7752, 220864, 221000)
(7752, 208586, 208730)
(7752, 197600, 197752)
(7752, 147186, 147390)
(7752, 131670, 131898)
(7752, 110330, 110602)
(7752, 104185, 104473)
(7752, 98686, 98990)
(7752, 98039, 98345)
(7752, 87685, 88027)
(7752, 73440, 73848)
(7752, 65664, 66120)
(7752, 54961, 55505)
(7752, 51695, 52273)
(7752, 49115, 49723)
(7752, 48790, 49402)
(7752, 46189, 46835)
(7752, 43586, 44270)
(7752, 41255, 41977)
(7752, 36414, 37230)
(7752, 32490, 33402)
(7752, 25414, 26570)
(7752, 23936, 25160)
(7752, 22610, 23902)
(7752, 21280, 22648)
(7752, 20086, 21530)
(7752, 17595, 19227)
(7752, 16461, 18195)
(7752, 15561, 17385)
(7752, 14535, 16473)
(7752, 12789, 14955)
(7752, 11840, 14152)
(7752, 11050, 13498)
(7752, 10336, 12920)
(7752, 9614, 12350)
(7752, 8960, 11848)
(7753, 30054504, 30054505)
(7754, 15031128, 15031130)
(7755, 30070012, 30070013)
(7755, 10023336, 10023339)
(7755, 6014000, 6014005)
(7755, 3341108, 3341117)
(7755, 2733632, 2733643)
(7755, 2004660, 2004675)
(7755, 1202788, 1202813)
(7755, 911196, 911229)
(7755, 668200, 668245)
(7755, 639764, 639811)
(7755, 546700, 546755)
(7755, 400896, 400971)
(7755, 303688, 303787)
(7755, 248452, 248573)
(7755, 213192, 213333)
(7755, 182160, 182325)
(7755, 133532, 133757)
(7755, 127840, 128075)
(7755, 109208, 109483)
(7755, 82656, 83019)
(7755, 70876, 71299)
(7755, 60500, 60995)
(7755, 57904, 58421)
(7755, 49400, 50005)
(7755, 42300, 43005)
(7755, 36036, 36861)
(7755, 27068, 28157)
(7755, 25004, 26179)
(7755, 18612, 20163)
(7755, 15660, 17475)
(7755, 13160, 15275)
(7755, 12508, 14717)
(7755, 10912, 13387)
(7755, 10340, 12925)
(7755, 8428, 11453)
(7756, 15038883, 15038885)
(7756, 7519440, 7519444)
(7756, 3759717, 3759725)
(7756, 2148405, 2148419)
(7756, 1074192, 1074220)
(7756, 537075, 537131)
(7756, 306867, 306965)
(7756, 153360, 153556)
(7756, 76533, 76925)
(7756, 54015, 54569)
(7756, 26592, 27700)
(7756, 12465, 14681)
(7757, 30085524, 30085525)
(7758, 15046640, 15046642)
(7758, 5015544, 5015550)
(7758, 1671840, 1671858)
(7758, 557256, 557310)
(7758, 185680, 185842)
(7758, 34480, 35342)
(7758, 10344, 12930)
(7759, 30101040, 30101041)
(7760, 15054399, 15054401)
(7760, 7527198, 7527202)
(7760, 3763596, 3763604)
(7760, 3010875, 3010885)
(7760, 1881792, 1881808)
(7760, 1505430, 1505450)
(7760, 940884, 940916)
(7760, 752700, 752740)
(7760, 602151, 602201)
(7760, 470418, 470482)
(7760, 376320, 376400)
(7760, 301038, 301138)
(7760, 235161, 235289)
(7760, 188100, 188260)
(7760, 155103, 155297)
(7760, 150444, 150644)
(7760, 93930, 94250)
(7760, 77406, 77794)
(7760, 75072, 75472)
(7760, 46725, 47365)
(7760, 38412, 39188)
(7760, 37236, 38036)
(7760, 30555, 31525)
(7760, 18624, 20176)
(7760, 18018, 19618)
(7760, 14550, 16490)
(7760, 8148, 11252)
(7760, 7809, 11009)
(7761, 30116560, 30116561)
(7761, 10038852, 10038855)
(7761, 3346280, 3346289)
(7761, 2316652, 2316665)
(7761, 772200, 772239)
(7761, 257348, 257465)
(7761, 178120, 178289)
(7761, 151240, 151439)
(7761, 59148, 59655)
(7761, 50148, 50745)
(7761, 19040, 20561)
(7761, 15920, 17711)
(7761, 10348, 12935)
(7762, 15062160, 15062162)
(7763, 30132084, 30132085)
(7763, 4304580, 4304587)
(7763, 614916, 614965)
(7763, 26616, 27725)
(7764, 15069923, 15069925)
(7764, 7534960, 7534964)
(7764, 5023305, 5023311)
(7764, 3767477, 3767485)
(7764, 2511648, 2511660)
(7764, 1674427, 1674445)
(7764, 1255815, 1255839)
(7764, 837200, 837236)
(7764, 418573, 418645)
(7764, 22645, 23939)
(7764, 10352, 12940)
(7765, 30147612, 30147613)
(7765, 6029520, 6029525)
(7765, 1205892, 1205917)
(7765, 18636, 20189)
(7766, 15077688, 15077690)
(7766, 1370688, 1370710)
(7766, 124488, 124730)
(7766, 42360, 43066)
(7767, 30163144, 30163145)
(7767, 10054380, 10054383)
(7767, 3351456, 3351465)
(7767, 1117140, 1117167)
(7767, 372344, 372425)
(7767, 34520, 35383)
(7767, 10356, 12945)
(7768, 15085455, 15085457)
(7768, 7542726, 7542730)
(7768, 3771360, 3771368)
(7768, 1885674, 1885690)
(7768, 942825, 942857)
(7768, 14565, 16507)
(7769, 30178680, 30178681)
(7769, 1775208, 1775225)
(7769, 104280, 104569)
(7769, 65808, 66265)
(7770, 15093224, 15093226)
(7770, 5031072, 5031078)
(7770, 3018640, 3018650)
(7770, 2156168, 2156182)
(7770, 1677016, 1677034)
(7770, 1006200, 1006230)
(7770, 718704, 718746)
(7770, 603704, 603754)
(7770, 431200, 431270)
(7770, 407888, 407962)
(7770, 335360, 335450)
(7770, 307976, 308074)
(7770, 239512, 239638)
(7770, 201168, 201318)
(7770, 143640, 143850)
(7770, 135864, 136086)
(7770, 102528, 102822)
(7770, 86072, 86422)
(7770, 81400, 81770)
(7770, 66856, 67306)
(7770, 61360, 61850)
(7770, 58016, 58534)
(7770, 47600, 48230)
(7770, 44992, 45658)
(7770, 33784, 34666)
(7770, 28224, 29274)
(7770, 26640, 27750)
(7770, 19800, 21270)
(7770, 18648, 20202)
(7770, 15392, 17242)
(7770, 11096, 13546)
(7770, 10360, 12950)
(7770, 9656, 12394)
(7770, 8008, 11158)
(7771, 30194220, 30194221)
(7771, 1589160, 1589179)
(7771, 83460, 83821)
(7771, 73620, 74029)
(7772, 15100995, 15100997)
(7772, 7550496, 7550500)
(7772, 3775245, 3775253)
(7772, 520695, 520753)
(7772, 260304, 260420)
(7772, 225321, 225455)
(7772, 130065, 130297)
(7772, 112560, 112828)
(7772, 56079, 56615)
(7772, 17115, 18797)
(7773, 30209764, 30209765)
(7773, 10069920, 10069923)
(7773, 3356636, 3356645)
(7773, 10364, 12955)
(7774, 15108768, 15108770)
(7774, 1162200, 1162226)
(7774, 656880, 656926)
(7774, 89232, 89570)
(7774, 50232, 50830)
(7774, 28032, 29090)
(7775, 30225312, 30225313)
(7775, 6045060, 6045065)
(7775, 1209000, 1209025)
(7775, 241740, 241865)
(7775, 97032, 97343)
(7775, 48048, 48673)
(7775, 18660, 20215)
(7776, 15116543, 15116545)
(7776, 7558270, 7558274)
(7776, 5038845, 5038851)
(7776, 3779132, 3779140)
(7776, 2519418, 2519430)
(7776, 1889560, 1889576)
(7776, 1679607, 1679625)
(7776, 1259700, 1259724)
(7776, 944768, 944800)
(7776, 839790, 839826)
(7776, 629832, 629880)
(7776, 559845, 559899)
(7776, 472360, 472424)
(7776, 419868, 419940)
(7776, 314880, 314976)
(7776, 279882, 279990)
(7776, 236132, 236260)
(7776, 209880, 210024)
(7776, 186543, 186705)
(7776, 157368, 157560)
(7776, 139860, 140076)
(7776, 117970, 118226)
(7776, 104832, 105120)
(7776, 93150, 93474)
(7776, 78540, 78924)
(7776, 69768, 70200)
(7776, 61965, 62451)
(7776, 58793, 59305)
(7776, 52200, 52776)
(7776, 46332, 46980)
(7776, 38982, 39750)
(7776, 34560, 35424)
(7776, 30618, 31590)
(7776, 25668, 26820)
(7776, 22680, 23976)
(7776, 20007, 21465)
(7776, 18915, 20451)
(7776, 16632, 18360)
(7776, 14580, 16524)
(7776, 11970, 14274)
(7776, 10368, 12960)
(7776, 8910, 11826)
(7777, 30240864, 30240865)
(7777, 4320120, 4320127)
(7777, 2749164, 2749175)
(7777, 617136, 617185)
(7777, 392700, 392777)
(7777, 299364, 299465)
(7777, 249864, 249985)
(7777, 55836, 56375)
(7777, 42420, 43127)
(7777, 35280, 36127)
(7777, 26664, 27775)
(7778, 15124320, 15124322)
(7779, 30256420, 30256421)
(7779, 10085472, 10085475)
(7779, 3361820, 3361829)
(7779, 10372, 12965)
(7780, 15132099, 15132101)
(7780, 7566048, 7566052)
(7780, 3783021, 3783029)
(7780, 3026415, 3026425)
(7780, 1513200, 1513220)
(7780, 756585, 756625)
(7780, 605259, 605309)
(7780, 302592, 302692)
(7780, 151221, 151421)
(7780, 38511, 39289)
(7780, 18672, 20228)
(7780, 8169, 11281)
(7781, 30271980, 30271981)
(7781, 976500, 976531)
(7781, 120480, 120731)
(7781, 31020, 31981)
(7782, 15139880, 15139882)
(7782, 5046624, 5046630)
(7782, 1682200, 1682218)
(7782, 10376, 12970)
(7783, 30287544, 30287545)
(7783, 704340, 704383)
(7783, 167244, 167425)
(7783, 15456, 17305)
(7784, 15147663, 15147665)
(7784, 7573830, 7573834)
(7784, 3786912, 3786920)
(7784, 2163945, 2163959)
(7784, 1893450, 1893466)
(7784, 1081962, 1081990)
(7784, 946713, 946745)
(7784, 540960, 541016)
(7784, 309087, 309185)
(7784, 270438, 270550)
(7784, 154470, 154666)
(7784, 135135, 135359)
(7784, 108837, 109115)
(7784, 77088, 77480)
(7784, 54210, 54766)
(7784, 38250, 39034)
(7784, 26688, 27800)
(7784, 18537, 20105)
(7784, 14595, 16541)
(7784, 12510, 14734)
(7785, 30303112, 30303113)
(7785, 10101036, 10101039)
(7785, 6060620, 6060625)
(7785, 3367008, 3367017)
(7785, 2020200, 2020215)
(7785, 1212112, 1212137)
(7785, 1122324, 1122351)
(7785, 673380, 673425)
(7785, 404004, 404079)
(7785, 374072, 374153)
(7785, 224400, 224535)
(7785, 175076, 175249)
(7785, 134568, 134793)
(7785, 74620, 75025)
(7785, 58128, 58647)
(7785, 44556, 45231)
(7785, 34600, 35465)
(7785, 18684, 20241)
(7785, 13952, 15977)
(7785, 10380, 12975)
(7786, 15155448, 15155450)
(7786, 891480, 891514)
(7786, 65952, 66410)
(7786, 52152, 52730)
(7787, 30318684, 30318685)
(7787, 2332200, 2332213)
(7787, 179316, 179485)
(7787, 50316, 50915)
(7788, 15163235, 15163237)
(7788, 7581616, 7581620)
(7788, 5054409, 5054415)
(7788, 3790805, 3790813)
(7788, 2527200, 2527212)
(7788, 1684795, 1684813)
(7788, 1378465, 1378487)
(7788, 1263591, 1263615)
(7788, 842384, 842420)
(7788, 689216, 689260)
(7788, 459459, 459525)
(7788, 421165, 421237)
(7788, 344575, 344663)
(7788, 256945, 257063)
(7788, 229680, 229812)
(7788, 153065, 153263)
(7788, 128384, 128620)
(7788, 125195, 125437)
(7788, 114741, 115005)
(7788, 85491, 85845)
(7788, 76384, 76780)
(7788, 64015, 64487)
(7788, 62416, 62900)
(7788, 42480, 43188)
(7788, 41409, 42135)
(7788, 37895, 38687)
(7788, 30845, 31813)
(7788, 28025, 29087)
(7788, 22715, 24013)
(7788, 20709, 22125)
(7788, 20160, 21612)
(7788, 13216, 15340)
(7788, 12835, 15013)
(7788, 10384, 12980)
(7788, 8991, 11895)
(7789, 30334260, 30334261)
(7790, 15171024, 15171026)
(7790, 3034200, 3034210)
(7790, 798456, 798494)
(7790, 606816, 606866)
(7790, 369984, 370066)
(7790, 159600, 159790)
(7790, 73800, 74210)
(7790, 41664, 42386)
(7790, 31464, 32414)
(7790, 18696, 20254)
(7790, 13776, 15826)
(7791, 30349840, 30349841)
(7791, 10116612, 10116615)
(7791, 4335688, 4335695)
(7791, 3372200, 3372209)
(7791, 1445220, 1445241)
(7791, 619360, 619409)
(7791, 572612, 572665)
(7791, 481712, 481775)
(7791, 206388, 206535)
(7791, 190800, 190959)
(7791, 88312, 88655)
(7791, 81620, 81991)
(7791, 68600, 69041)
(7791, 63388, 63865)
(7791, 28980, 30009)
(7791, 26712, 27825)
(7791, 11440, 13841)
(7791, 10388, 12985)
(7791, 9400, 12209)
(7791, 8288, 11375)
(7792, 15178815, 15178817)
(7792, 7589406, 7589410)
(7792, 3794700, 3794708)
(7792, 1897344, 1897360)
(7792, 948660, 948692)
(7792, 474306, 474370)
(7792, 237105, 237233)
(7792, 30681, 31655)
(7792, 14610, 16558)
(7793, 30365424, 30365425)
(7794, 15186608, 15186610)
(7794, 5062200, 5062206)
(7794, 1687392, 1687410)
(7794, 562440, 562494)
(7794, 187408, 187570)
(7794, 34640, 35506)
(7794, 10392, 12990)
(7795, 30381012, 30381013)
(7795, 6076200, 6076205)
(7795, 1215228, 1215253)
(7795, 18708, 20267)
(7796, 15194403, 15194405)
(7796, 7597200, 7597204)
(7796, 3798597, 3798605)
(7797, 30396604, 30396605)
(7797, 10132200, 10132203)
(7797, 3377396, 3377405)
(7797, 1321580, 1321603)
(7797, 440496, 440565)
(7797, 268940, 269053)
(7797, 146740, 146947)
(7797, 89496, 89835)
(7797, 57196, 57725)
(7797, 29380, 30397)
(7797, 18360, 19947)
(7797, 10396, 12995)
(7798, 15202200, 15202202)
(7798, 2171736, 2171750)
(7798, 310200, 310298)
(7798, 26736, 27850)
(7799, 30412200, 30412201)
(7799, 2764740, 2764751)
(7799, 251280, 251401)
(7799, 42540, 43249)
(7800, 15209999, 15210001)
(7800, 7604998, 7605002)
(7800, 5069997, 5070003)
(7800, 3802496, 3802504)
(7800, 3041995, 3042005)
(7800, 2534994, 2535006)
(7800, 1901242, 1901258)
(7800, 1689991, 1690009)
(7800, 1520990, 1521010)
(7800, 1267488, 1267512)
(7800, 1169987, 1170013)
(7800, 1013985, 1014015)
(7800, 950609, 950641)
(7800, 844982, 845018)
(7800, 760480, 760520)
(7800, 633726, 633774)
(7800, 608375, 608425)
(7800, 584974, 585026)
(7800, 506970, 507030)
(7800, 422464, 422536)
(7800, 389961, 390039)
(7800, 380210, 380290)
(7800, 337955, 338045)
(7800, 316827, 316923)
(7800, 304150, 304250)
(7800, 292448, 292552)
(7800, 253440, 253560)
(7800, 233935, 234065)
(7800, 211178, 211322)
(7800, 202725, 202875)
(7800, 194922, 195078)
(7800, 190045, 190205)
(7800, 168910, 169090)
(7800, 152000, 152200)
(7800, 146146, 146354)
(7800, 129883, 130117)
(7800, 126630, 126870)
(7800, 121555, 121805)
(7800, 116870, 117130)
(7800, 105481, 105769)
(7800, 101250, 101550)
(7800, 97344, 97656)
(7800, 89831, 90169)
(7800, 84320, 84680)
(7800, 77805, 78195)
(7800, 75850, 76250)
(7800, 72917, 73333)
(7800, 67375, 67825)
(7800, 64766, 65234)
(7800, 63135, 63615)
(7800, 60590, 61090)
(7800, 58240, 58760)
(7800, 50400, 51000)
(7800, 48438, 49062)
(7800, 46475, 47125)
(7800, 44662, 45338)
(7800, 41890, 42610)
(7800, 40185, 40935)
(7800, 38610, 39390)
(7800, 37625, 38425)
(7800, 33350, 34250)
(7800, 32032, 32968)
(7800, 29920, 30920)
(7800, 29493, 30507)
(7800, 28730, 29770)
(7800, 25415, 26585)
(7800, 24750, 25950)
(7800, 23751, 24999)
(7800, 23711, 24961)
(7800, 22750, 24050)
(7800, 21824, 23176)
(7800, 20405, 21845)
(7800, 19530, 21030)
(7800, 18720, 20280)
(7800, 17155, 18845)
(7800, 16000, 17800)
(7800, 15314, 17186)
(7800, 14625, 16575)
(7800, 14210, 16210)
(7800, 13986, 16014)
(7800, 13585, 15665)
(7800, 12395, 14645)
(7800, 11830, 14170)
(7800, 11475, 13875)
(7800, 10918, 13418)
(7800, 10400, 13000)
(7800, 9898, 12602)
(7800, 8640, 11640)
(7800, 8479, 11521)
(7800, 8190, 11310)
(7801, 30427800, 30427801)
(7801, 1049220, 1049249)
(7801, 112980, 113249)
(7801, 35760, 36601)
(7802, 15217800, 15217802)
(7802, 323736, 323830)
(7802, 183264, 183430)
(7803, 30443404, 30443405)
(7803, 10147800, 10147803)
(7803, 3382596, 3382605)
(7803, 1790780, 1790797)
(7803, 1127520, 1127547)
(7803, 596904, 596955)
(7803, 375804, 375885)
(7803, 198900, 199053)
(7803, 125160, 125403)
(7803, 105196, 105485)
(7803, 66096, 66555)
(7803, 41396, 42125)
(7803, 34680, 35547)
(7803, 21420, 22797)
(7803, 10404, 13005)
(7804, 15225603, 15225605)
(7804, 7612800, 7612804)
(7804, 3806397, 3806405)
(7805, 30459012, 30459013)
(7805, 6091800, 6091805)
(7805, 4351284, 4351291)
(7805, 1218348, 1218373)
(7805, 870240, 870275)
(7805, 621588, 621637)
(7805, 173964, 174139)
(7805, 136476, 136699)
(7805, 124200, 124445)
(7805, 26760, 27875)
(7805, 24252, 25477)
(7805, 18732, 20293)
(7806, 15233408, 15233410)
(7806, 5077800, 5077806)
(7806, 1692592, 1692610)
(7806, 10408, 13010)
(7807, 30474624, 30474625)
(7807, 823620, 823657)
(7807, 144324, 144535)
(7807, 21576, 22945)
(7808, 15241215, 15241217)
(7808, 7620606, 7620610)
(7808, 3810300, 3810308)
(7808, 1905144, 1905160)
(7808, 952560, 952592)
(7808, 476256, 476320)
(7808, 249795, 249917)
(7808, 238080, 238208)
(7808, 124806, 125050)
(7808, 118944, 119200)
(7808, 62220, 62708)
(7808, 59280, 59792)
(7808, 30744, 31720)
(7808, 29256, 30280)
(7808, 14640, 16592)
(7808, 13860, 15908)
(7809, 30490240, 30490241)
(7809, 10163412, 10163415)
(7809, 3387800, 3387809)
(7809, 1604740, 1604759)
(7809, 534888, 534945)
(7809, 222488, 222625)
(7809, 178220, 178391)
(7809, 84280, 84641)
(7809, 73980, 74391)
(7809, 27612, 28695)
(7809, 24112, 25345)
(7809, 10412, 13015)
(7810, 15249024, 15249026)
(7810, 3049800, 3049810)
(7810, 1386264, 1386286)
(7810, 609936, 609986)
(7810, 277200, 277310)
(7810, 214704, 214846)
(7810, 125904, 126146)
(7810, 55176, 55726)
(7810, 42600, 43310)
(7810, 24600, 25810)
(7810, 18744, 20306)
(7811, 30505860, 30505861)
(7811, 417852, 417925)
(7811, 285048, 285155)
(7812, 15256835, 15256837)
(7812, 7628416, 7628420)
(7812, 5085609, 5085615)
(7812, 3814205, 3814213)
(7812, 2542800, 2542812)
(7812, 2179541, 2179555)
(7812, 1695195, 1695213)
(7812, 1271391, 1271415)
(7812, 1089760, 1089788)
(7812, 847584, 847620)
(7812, 726495, 726537)
(7812, 565041, 565095)
(7812, 544859, 544915)
(7812, 492125, 492187)
(7812, 423765, 423837)
(7812, 363216, 363300)
(7812, 311315, 311413)
(7812, 282480, 282588)
(7812, 246016, 246140)
(7812, 242109, 242235)
(7812, 188275, 188437)
(7812, 181545, 181713)
(7812, 163959, 164145)
(7812, 155584, 155780)
(7812, 141159, 141375)
(7812, 122915, 123163)
(7812, 120960, 121212)
(7812, 103641, 103935)
(7812, 94016, 94340)
(7812, 81840, 82212)
(7812, 80535, 80913)
(7812, 77645, 78037)
(7812, 70091, 70525)
(7812, 60291, 60795)
(7812, 54405, 54963)
(7812, 51600, 52188)
(7812, 46765, 47413)
(7812, 40641, 41385)
(7812, 39984, 40740)
(7812, 34720, 35588)
(7812, 34155, 35037)
(7812, 26784, 27900)
(7812, 26341, 27475)
(7812, 25359, 26535)
(7812, 22785, 24087)
(7812, 19425, 20937)
(7812, 17391, 19065)
(7812, 16709, 18445)
(7812, 16416, 18180)
(7812, 14915, 16837)
(7812, 12555, 14787)
(7812, 12320, 14588)
(7812, 10416, 13020)
(7812, 10209, 12855)
(7812, 8525, 11563)
(7813, 30521484, 30521485)
(7813, 2347800, 2347813)
(7813, 180516, 180685)
(7813, 50484, 51085)
(7814, 15264648, 15264650)
(7815, 30537112, 30537113)
(7815, 10179036, 10179039)
(7815, 6107420, 6107425)
(7815, 3393008, 3393017)
(7815, 2035800, 2035815)
(7815, 1221472, 1221497)
(7815, 678580, 678625)
(7815, 407124, 407199)
(7815, 135608, 135833)
(7815, 58352, 58873)
(7815, 18756, 20319)
(7815, 10420, 13025)
(7816, 15272463, 15272465)
(7816, 7636230, 7636234)
(7816, 3818112, 3818120)
(7816, 1909050, 1909066)
(7816, 954513, 954545)
(7816, 14655, 16609)
(7817, 30552744, 30552745)
(7818, 15280280, 15280282)
(7818, 5093424, 5093430)
(7818, 1697800, 1697818)
(7818, 10424, 13030)
(7819, 30568380, 30568381)
(7819, 4366908, 4366915)
(7819, 623820, 623869)
(7819, 26808, 27925)
(7820, 15288099, 15288101)
(7820, 7644048, 7644052)
(7820, 3822021, 3822029)
(7820, 3057615, 3057625)
(7820, 1528800, 1528820)
(7820, 899283, 899317)
(7820, 764385, 764425)
(7820, 664677, 664723)
(7820, 611499, 611549)
(7820, 449616, 449684)
(7820, 332304, 332396)
(7820, 305712, 305812)
(7820, 224757, 224893)
(7820, 179775, 179945)
(7820, 166083, 166267)
(7820, 152781, 152981)
(7820, 132825, 133055)
(7820, 89760, 90100)
(7820, 66240, 66700)
(7820, 52611, 53189)
(7820, 44625, 45305)
(7820, 38709, 39491)
(7820, 35547, 36397)
(7820, 32775, 33695)
(7820, 28371, 29429)
(7820, 26013, 27163)
(7820, 25872, 27028)
(7820, 18768, 20332)
(7820, 17136, 18836)
(7820, 13392, 15508)
(7820, 12144, 14444)
(7820, 12069, 14381)
(7820, 9135, 12025)
(7820, 8211, 11339)
(7821, 30584020, 30584021)
(7821, 10194672, 10194675)
(7821, 3398220, 3398229)
(7821, 2780360, 2780371)
(7821, 1132728, 1132755)
(7821, 926772, 926805)
(7821, 387100, 387179)
(7821, 377540, 377621)
(7821, 308880, 308979)
(7821, 252700, 252821)
(7821, 128928, 129165)
(7821, 102828, 103125)
(7821, 84072, 84435)
(7821, 42660, 43371)
(7821, 34760, 35629)
(7821, 33880, 34771)
(7821, 27540, 28629)
(7821, 13272, 15405)
(7821, 10428, 13035)
(7822, 15295920, 15295922)
(7823, 30599664, 30599665)
(7824, 15303743, 15303745)
(7824, 7651870, 7651874)
(7824, 5101245, 5101251)
(7824, 3825932, 3825940)
(7824, 2550618, 2550630)
(7824, 1912960, 1912976)
(7824, 1700407, 1700425)
